,Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,text,clean_text,sentiment
87,1554820570662940672,"PM promises solar plant to reduce @NWCjam energy bill https://t.co/1IvzjR7AqX via @JamaicaGleaner

Building new Parliament when this [https://t.co/f66XlBSkhZ] is to be the priority #LawdBroGad @AndrewHolnessJM @matthewsamuda @WRAgovja @NICJamaicaLtd @MarkBarnett_NWC #TalkTheTruth",Marcus A Bogle,likle_wiked,2022-08-03T13:24:45.000Z,Wed Aug 03 13:24:45 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://jamaica-gleaner.com/article/news/20220803/pm-promises-solar-plant-reduce-nwc-energy-bill#.YupyohYRyRI.twitter https://mustsharenews.com/tuas-floating-solar-farm-pub/ ,2,7,,,,,"PM promises solar plant to reduce @NWCjam energy bill https://t.co/1IvzjR7AqX via @JamaicaGleaner

Building new Parliament when this [https://t.co/f66XlBSkhZ] is to be the priority #LawdBroGad @AndrewHolnessJM @matthewsamuda @WRAgovja @NICJamaicaLtd @MarkBarnett_NWC #TalkTheTruth",pm promise solar plant reduce nwcjam energy bill http co ivzjr aqx via jamaicagleaner building new parliament http co xlbskhz priority lawdbrogad andrewholnessjm matthewsamuda wragovja nicjamaicaltd markbarnett nwc talkthetruth,Positive
88,1554813416719544327,@KaleCream @NWCjam Always affi mek sure yuh have a drum a water or bucket or sumn girl. Mada mek dat bruk inna me,Bodum,_Morowa_,2022-08-03T12:56:20.000Z,Wed Aug 03 12:56:20 +0000 2022,1,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,2,,,,,@KaleCream @NWCjam Always affi mek sure yuh have a drum a water or bucket or sumn girl. Mada mek dat bruk inna me,kalecream nwcjam always affi mek sure yuh drum water bucket sumn girl mada mek dat bruk inna,Positive
89,1554807757521534980,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",Openly Patriotic,RasBenjiMassop1,2022-08-03T12:33:50.000Z,Wed Aug 03 12:33:50 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,,,,"RT @StrongestAvenga : With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",rt strongestavenga new housing development happening across nwcjam regard capacity expansion serve people across island hundred thousand new house past yr dam expansion new facility jamaica,Neutral
90,1554807268998348802,"With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",Ferboss,StrongestAvenga,2022-08-03T12:31:54.000Z,Wed Aug 03 12:31:54 +0000 2022,10,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,1,,,,,"With all the new housing developments happening across  🇯🇲 , what is the @NWCjam doing in regards to capacity expansion to serve these people across the island. There's been hundreds of thousand new houses over the past 10 yrs but no dam expansion/new facilities 🤷🏾‍♂️. #Jamaica60",new housing development happening across nwcjam regard capacity expansion serve people across island hundred thousand new house past yr dam expansion new facility jamaica,Neutral
91,1554803562701537280,"RT @NWCjam : #NWCNewstream | #Reminder | REDUCED INFLOWS TO IMPACT WATER SUPPLY TO KSA AREAS | TEMPORARY NIGHT-TIME ADJUSTMENT NOW IN EFFECT FOR CUSTOMERS 
 
 See full release : https://t.co/lCEIa6VYus",Yeneque Woodhouse,YenequeW,2022-08-03T12:17:10.000Z,Wed Aug 03 12:17:10 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/FZK1g1QWAAEEMag.jpg,https://pbs.twimg.com/media/FZK1g1FWAAAygjj.png,,"RT @NWCjam : #NWCNewstream | #Reminder | REDUCED INFLOWS TO IMPACT WATER SUPPLY TO KSA AREAS | TEMPORARY NIGHT-TIME ADJUSTMENT NOW IN EFFECT FOR CUSTOMERS 
 
 See full release : https://t.co/lCEIa6VYus",rt nwcjam nwcnewstream reminder reduced inflow impact water supply ksa area temporary night time adjustment effect customer see full release http co lceia vyus,Neutral
92,1554791046592319489,"@myJPSonline @NWCjam @TheOURja Questions apply2all yur customers.Already requested&amp;paid my bill. Need2know: do we have a right2bills,y say bills late after the due date,will late fee b suspended? Does it make sense2do this in the manner u did?",Lena Whyte,lenawhyte,2022-08-03T11:27:26.000Z,Wed Aug 03 11:27:26 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,0,3,,,,,"@myJPSonline @NWCjam @TheOURja Questions apply2all yur customers.Already requested&amp;paid my bill. Need2know: do we have a right2bills,y say bills late after the due date,will late fee b suspended? Does it make sense2do this in the manner u did?",myjpsonline nwcjam theourja question apply yur customer already requested amp paid bill need know right bill say bill late due date late fee suspended make sense manner,Negative
93,1554732064666226688,In this heat with no water. @NWCjam turn off the water before I even woke up yesterday 🤬,✩ Sab,KaleCream,2022-08-03T07:33:04.000Z,Wed Aug 03 07:33:04 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,In this heat with no water. @NWCjam turn off the water before I even woke up yesterday 🤬,heat water nwcjam turn water even woke yesterday,Neutral
94,1554702009059708929,"@lenawhyte @NWCjam @TheOURja Good night, thank you for contacting myjpsonline. Please send us a direct message so we may check on your account and advise you accordingly",JPS,myJPSonline,2022-08-03T05:33:38.000Z,Wed Aug 03 05:33:38 +0000 2022,0,0,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Reply,,0,3,,,,,"@lenawhyte @NWCjam @TheOURja Good night, thank you for contacting myjpsonline. Please send us a direct message so we may check on your account and advise you accordingly",lenawhyte nwcjam theourja good night thank contacting myjpsonline please send u direct message may check account advise accordingly,Positive
95,1554692104546385920,@NWCjam OK,$King$Bling$,kingbling876,2022-08-03T04:54:17.000Z,Wed Aug 03 04:54:17 +0000 2022,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,@NWCjam OK,nwcjam ok,Positive
96,1554686208579719168,@myJPSonline bill sent by text &amp;email abt 17th day monthly. None recvd in July so I https://t.co/RRSScQvdq7 came2day stating same bill was late.@theOURja do we have a right2get a bill? If it's not recvd r we penalized4not paying?@NWCjam bill due August1. Is it late if paid Aug2?,Lena Whyte,lenawhyte,2022-08-03T04:30:51.000Z,Wed Aug 03 04:30:51 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,http://requested1.Email ,0,3,,,,,@myJPSonline bill sent by text &amp;email abt 17th day monthly. None recvd in July so I https://t.co/RRSScQvdq7 came2day stating same bill was late.@theOURja do we have a right2get a bill? If it's not recvd r we penalized4not paying?@NWCjam bill due August1. Is it late if paid Aug2?,myjpsonline bill sent text amp email abt th day monthly none recvd july http co rrsscqvdq came day stating bill late theourja right get bill recvd penalized paying nwcjam bill due august late paid aug,Neutral
97,1554626802966044676,"@NWCjam Does the poison in the Rio Cobre river from Windalco affect the NWC water supply in the Bog Walk, Linstead area? Meaning can the NWC water cause health problems",$King$Bling$,kingbling876,2022-08-03T00:34:48.000Z,Wed Aug 03 00:34:48 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,"@NWCjam Does the poison in the Rio Cobre river from Windalco affect the NWC water supply in the Bog Walk, Linstead area? Meaning can the NWC water cause health problems",nwcjam poison rio cobre river windalco affect nwc water supply bog walk linstead area meaning nwc water cause health problem,Negative
98,1554619940602368002,@NWCjam WHERE IS MY WATER?! WE HAVENT HAD WATER ALL DAY,Miss Elanius,RushaeTheGay,2022-08-03T00:07:31.000Z,Wed Aug 03 00:07:31 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,@NWCjam WHERE IS MY WATER?! WE HAVENT HAD WATER ALL DAY,nwcjam water havent water day,Neutral
99,1554596518795034626,@NWCjam again with no water and no advisory to say that you guys are shutting off the water,सराह,sayyraawr,2022-08-02T22:34:27.000Z,Tue Aug 02 22:34:27 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,@NWCjam again with no water and no advisory to say that you guys are shutting off the water,nwcjam water advisory say guy shutting water,Neutral
100,1554591095484551171,"RT @NWCjam : #weareworking | Sprinkling activity at Crossroads to minimize dust nuisance. Work was carried out to replace collapsed sewer mains. Reinstatement of road is slated for Monday August 8, 2022. https://t.co/rNwgQ6v97D",Cecile,slimjamaican,2022-08-02T22:12:54.000Z,Tue Aug 02 22:12:54 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FZLqpBgXwAE3_Mt.jpg,https://pbs.twimg.com/media/FZLqrtSX0AAp6No.jpg,https://pbs.twimg.com/media/FZLqw1vXgAIZFwX.jpg,"RT @NWCjam : #weareworking | Sprinkling activity at Crossroads to minimize dust nuisance. Work was carried out to replace collapsed sewer mains. Reinstatement of road is slated for Monday August 8, 2022. https://t.co/rNwgQ6v97D",rt nwcjam weareworking sprinkling activity crossroad minimize dust nuisance work carried replace collapsed sewer main reinstatement road slated monday august http co rnwgq,Negative
101,1554574246512304128,@NWCjam It’s after 4 now,Hope🇯🇲,terriGayle1,2022-08-02T21:05:57.000Z,Tue Aug 02 21:05:57 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,@NWCjam It’s after 4 now,nwcjam,Neutral
102,1554560414846959616,"I want to thank customer care officer Tajae, who assisted me via @NWCjam's Live Chat. Efficient &amp; helpful. Still don't know what's happening with the customer care centre's phone system though... https://t.co/uSp4U32LYI",Susan Goffe,suezeecue,2022-08-02T20:10:59.000Z,Tue Aug 02 20:10:59 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/suezeecue/status/1554532240809410560 ,0,1,,,,,"I want to thank customer care officer Tajae, who assisted me via @NWCjam's Live Chat. Efficient &amp; helpful. Still don't know what's happening with the customer care centre's phone system though... https://t.co/uSp4U32LYI",want thank customer care officer tajae assisted via nwcjam live chat efficient amp helpful still know happening customer care centre phone system though http co usp lyi,Positive
103,1554538662280429573,"@NWCjam i want unuh send me a next water bill fi 18,000 and we gonna see what happen",ANTHONY,ANTHONYRECORDS,2022-08-02T18:44:33.000Z,Tue Aug 02 18:44:33 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,"@NWCjam i want unuh send me a next water bill fi 18,000 and we gonna see what happen",nwcjam want unuh send next water bill fi gonna see happen,Positive
104,1554537662824038401,@NWCjam why has Delacree Park Housing Scheme been without water for so long and it's an urban community on a major roadway?,Froggist,EricDaley1,2022-08-02T18:40:35.000Z,Tue Aug 02 18:40:35 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,@NWCjam why has Delacree Park Housing Scheme been without water for so long and it's an urban community on a major roadway?,nwcjam delacree park housing scheme without water long urban community major roadway,Neutral
105,1554532902825779200,"RT @NWCjam : #NWCNewstream |  The NWC is advising that a single phase power supply problem has affected operations at the Bybrook #2 and #4 Water Supply Facilities in St. Catherine.  

See full release: https://t.co/oPZEBvcsvI",Cecile,slimjamaican,2022-08-02T18:21:40.000Z,Tue Aug 02 18:21:40 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FZKvtRuWAAEnJEh.jpg,https://pbs.twimg.com/media/FZKvtQkXEAA-lG9.jpg,,"RT @NWCjam : #NWCNewstream |  The NWC is advising that a single phase power supply problem has affected operations at the Bybrook #2 and #4 Water Supply Facilities in St. Catherine.  

See full release: https://t.co/oPZEBvcsvI",rt nwcjam nwcnewstream nwc advising single phase power supply problem affected operation bybrook water supply facility st catherine see full release http co opzebvcsvi,Negative
106,1554532240809410560,"Hi,@NWCjam. Is there a problem with your automated telephone system? It's giving me a message to call back during working hours....",Susan Goffe,suezeecue,2022-08-02T18:19:02.000Z,Tue Aug 02 18:19:02 +0000 2022,2,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,"Hi,@NWCjam. Is there a problem with your automated telephone system? It's giving me a message to call back during working hours....",hi nwcjam problem automated telephone system giving message call back working hour,Negative
107,1554487687859650560,"RT @NWCjam : #FeatureFriday | Artificial Underground Recharge System in Innswood The St. Catherine facility is situated on 68 acres of land, and its main function is to divert approximately 5 MG  of water per day from the Rio Cobre river through theNIC canal during the wet season. https://t.co/Hwg0FmFunv","YT: Micheal, The Farmer 👨🏿‍🌾🇯🇲",mcmclish,2022-08-02T15:22:00.000Z,Tue Aug 02 15:22:00 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,video,https://video.twimg.com/ext_tw_video/1510012452179689473/pu/vid/640x360/EqKeflGDahX4Tbkv.mp4?tag=12,,,"RT @NWCjam : #FeatureFriday | Artificial Underground Recharge System in Innswood The St. Catherine facility is situated on 68 acres of land, and its main function is to divert approximately 5 MG  of water per day from the Rio Cobre river through theNIC canal during the wet season. https://t.co/Hwg0FmFunv",rt nwcjam featurefriday artificial underground recharge system innswood st catherine facility situated acre land main function divert approximately mg water per day rio cobre river thenic canal wet season http co hwg fmfunv,Neutral
108,1554474578382098433,"RT @FBarrissi : @matthewsamuda @NWCjam 
OPEN LETTER TO WINDALCO:
I hope that you are fully satisfied making the Emancipation weekend of Spanish Town residents very uncomfortable. You continue to defy @nepajamaica directives &amp; have your own way polluting the Rio Cobre with no regard for anyone!!",Frænco Barrïssi🇯🇲🎓🥇,FBarrissi,2022-08-02T14:29:54.000Z,Tue Aug 02 14:29:54 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,3,,,,,"RT @FBarrissi : @matthewsamuda @NWCjam 
OPEN LETTER TO WINDALCO:
I hope that you are fully satisfied making the Emancipation weekend of Spanish Town residents very uncomfortable. You continue to defy @nepajamaica directives &amp; have your own way polluting the Rio Cobre with no regard for anyone!!",rt fbarrissi matthewsamuda nwcjam open letter windalco hope fully satisfied making emancipation weekend spanish town resident uncomfortable continue defy nepajamaica directive amp way polluting rio cobre regard anyone,Positive
109,1554474513957638145,"@matthewsamuda @NWCjam 
OPEN LETTER TO WINDALCO:
I hope that you are fully satisfied making the Emancipation weekend of Spanish Town residents very uncomfortable. You continue to defy @nepajamaica directives &amp; have your own way polluting the Rio Cobre with no regard for anyone!!",Frænco Barrïssi🇯🇲🎓🥇,FBarrissi,2022-08-02T14:29:39.000Z,Tue Aug 02 14:29:39 +0000 2022,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,3,,,,,"@matthewsamuda @NWCjam 
OPEN LETTER TO WINDALCO:
I hope that you are fully satisfied making the Emancipation weekend of Spanish Town residents very uncomfortable. You continue to defy @nepajamaica directives &amp; have your own way polluting the Rio Cobre with no regard for anyone!!",matthewsamuda nwcjam open letter windalco hope fully satisfied making emancipation weekend spanish town resident uncomfortable continue defy nepajamaica directive amp way polluting rio cobre regard anyone,Positive
110,1554471758127923202,"I really want to know what is happening with @NWCjam . I’ve never seen so much disruptions in all my life. In so many different places. If its not mechanical issues , it’s electrical issues. Then turbidity. Like what’s with the lack of consistent water flow?? Im puzzled.",Dandy,dandixgee,2022-08-02T14:18:42.000Z,Tue Aug 02 14:18:42 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,"I really want to know what is happening with @NWCjam . I’ve never seen so much disruptions in all my life. In so many different places. If its not mechanical issues , it’s electrical issues. Then turbidity. Like what’s with the lack of consistent water flow?? Im puzzled.",really want know happening nwcjam never seen much disruption life many different place mechanical issue electrical issue turbidity like lack consistent water flow im puzzled,Positive
111,1554456321365348353,@NWCjam why do the people living in the Toms River area of St. Andrew get water in the pipes only once per month? 🤔,Country Boy,DavianGerald,2022-08-02T13:17:22.000Z,Tue Aug 02 13:17:22 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,0,1,,,,,@NWCjam why do the people living in the Toms River area of St. Andrew get water in the pipes only once per month? 🤔,nwcjam people living tom river area st andrew get water pipe per month,Neutral
112,1554441227201830914,"5 out of seven days a week water commission lock off the water even on big holiday like #EmancipationDay yet still mi water bill cyaa come below $13,000! @NWCjam mi tiad a uno!!!!",☀°♡◦°I love me♥°◦♡°☀,fabtreasure18,2022-08-02T12:17:23.000Z,Tue Aug 02 12:17:23 +0000 2022,1,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,1,,,,,"5 out of seven days a week water commission lock off the water even on big holiday like #EmancipationDay yet still mi water bill cyaa come below $13,000! @NWCjam mi tiad a uno!!!!",seven day week water commission lock water even big holiday like emancipationday yet still mi water bill cyaa come nwcjam mi tiad uno,Positive
113,1554261518652432396,@NWCjam - what is going on with the water supply in Duhaney Park pls? The whole day the water is either low pressure or off or brown...😶,ddw,wedderburn_d,2022-08-02T00:23:17.000Z,Tue Aug 02 00:23:17 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,@NWCjam - what is going on with the water supply in Duhaney Park pls? The whole day the water is either low pressure or off or brown...😶,nwcjam going water supply duhaney park pls whole day water either low pressure brown,Negative
114,1554256882600124417,"@NWCjam I have no water in my home at Irwindale for over 10hrs, I need water to drink and wash my front!! Ffs I have to pay my bill every flipping month, now give me water!",Karen Bent,Be24622597Bent,2022-08-02T00:04:52.000Z,Tue Aug 02 00:04:52 +0000 2022,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,0,1,,,,,"@NWCjam I have no water in my home at Irwindale for over 10hrs, I need water to drink and wash my front!! Ffs I have to pay my bill every flipping month, now give me water!",nwcjam water home irwindale hr need water drink wash front ffs pay bill every flipping month give water,Negative
115,1554231574098595840,RT @DrewSnr : It was reported previously and all they did was to come take a sample yet nothing has been done to fix the issue. Is this what we must pay for? @nwcjam @JamaicaGleaner @JamaicaObserver @televisionjam1 @NigelClarkeJa @CVMTV @zip103fm @emilymshields @djmillerJA https://t.co/xmbsJiD4Dv,Andrew aka Froztie,andrewfrzt,2022-08-01T22:24:18.000Z,Mon Aug 01 22:24:18 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,9,photo,https://pbs.twimg.com/media/FZCHehlXwAA-pyr.jpg,https://pbs.twimg.com/media/FZCHehkXwAA2SIQ.jpg,https://pbs.twimg.com/media/FZCHehhXoA0XBno.jpg,RT @DrewSnr : It was reported previously and all they did was to come take a sample yet nothing has been done to fix the issue. Is this what we must pay for? @nwcjam @JamaicaGleaner @JamaicaObserver @televisionjam1 @NigelClarkeJa @CVMTV @zip103fm @emilymshields @djmillerJA https://t.co/xmbsJiD4Dv,rt drewsnr reported previously come take sample yet nothing done fix issue must pay nwcjam jamaicagleaner jamaicaobserver televisionjam nigelclarkeja cvmtv zip fm emilymshields djmillerja http co xmbsjid dv,Negative
116,1554230858101493760,@NWCjam @Cadywise Kingston central..no water from 9 am which is outside the lock off tines. Same yesterday at 1pm.,Sophie,mz__brighteyes,2022-08-01T22:21:27.000Z,Mon Aug 01 22:21:27 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,@NWCjam @Cadywise Kingston central..no water from 9 am which is outside the lock off tines. Same yesterday at 1pm.,nwcjam cadywise kingston central water outside lock tine yesterday pm,Neutral
117,1554194807995727873,"RT @NWCjam : #NWCNewstream | The NWC wishes to advise that the inflow system Spanish Town Treatment Plant  was shut down on July 29, 2022 and remains closed due to issues relating to the quality of water from the river source that normally supplies the plant.

See full release: https://t.co/bji2KyP5Jl",Michaela Miller-Cawley,millermichaela2,2022-08-01T19:58:12.000Z,Mon Aug 01 19:58:12 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FY8L99hWQAAgvL5.jpg,https://pbs.twimg.com/media/FY8L99OXkAMQ1_r.jpg,,"RT @NWCjam : #NWCNewstream | The NWC wishes to advise that the inflow system Spanish Town Treatment Plant  was shut down on July 29, 2022 and remains closed due to issues relating to the quality of water from the river source that normally supplies the plant.

See full release: https://t.co/bji2KyP5Jl",rt nwcjam nwcnewstream nwc wish advise inflow system spanish town treatment plant shut july remains closed due issue relating quality water river source normally supply plant see full release http co bji kyp jl,Positive
118,1554172877901103104,Umm @NWCjam where is my water? And there is no advisory to say that there is no water,सराह,sayyraawr,2022-08-01T18:31:03.000Z,Mon Aug 01 18:31:03 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,Umm @NWCjam where is my water? And there is no advisory to say that there is no water,umm nwcjam water advisory say water,Neutral
119,1554172275909353474,"still no water in this unforgiving heat. This feels like hell

 @NWCjam",Ishhara 💫,thugluvin__,2022-08-01T18:28:40.000Z,Mon Aug 01 18:28:40 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,"still no water in this unforgiving heat. This feels like hell

 @NWCjam",still water unforgiving heat feel like hell nwcjam,Negative
120,1554159471122911233,"@NWCjam Patrick City, Kgn 20",Kill Me Pan a Beach,Cadywise,2022-08-01T17:37:47.000Z,Mon Aug 01 17:37:47 +0000 2022,0,0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,0,1,,,,,"@NWCjam Patrick City, Kgn 20",nwcjam patrick city kgn,Neutral
121,1554158961057824769,@NWCjam dropped my emancipation spirit by 80%. I’m now back to my regular programming of fuck everything in this bitch,Kill Me Pan a Beach,Cadywise,2022-08-01T17:35:45.000Z,Mon Aug 01 17:35:45 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,@NWCjam dropped my emancipation spirit by 80%. I’m now back to my regular programming of fuck everything in this bitch,nwcjam dropped emancipation spirit back regular programming fuck everything bitch,Negative
122,1554158492008824832,RT @vanilladripp04 : @NWCjam It a mother fucking holiday with a new born and toddlers and I paid my mother fucking bill and I still don't have any water to keep my kids and I clean the fuck I paid for then in this fucking heat wave 😤  I need fucking water or my fucking money back,Kill Me Pan a Beach,Cadywise,2022-08-01T17:33:54.000Z,Mon Aug 01 17:33:54 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,1,,,,,RT @vanilladripp04 : @NWCjam It a mother fucking holiday with a new born and toddlers and I paid my mother fucking bill and I still don't have any water to keep my kids and I clean the fuck I paid for then in this fucking heat wave 😤  I need fucking water or my fucking money back,rt vanilladripp nwcjam mother fucking holiday new born toddler paid mother fucking bill still water keep kid clean fuck paid fucking heat wave need fucking water fucking money back,Positive
123,1554134663282704385,"@NWCjam How soon can we expect trucked water to start. Communities along Brunswick Ave, Berkshire Court is waiting.",Clint,IamCGor,2022-08-01T15:59:12.000Z,Mon Aug 01 15:59:12 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,"@NWCjam How soon can we expect trucked water to start. Communities along Brunswick Ave, Berkshire Court is waiting.",nwcjam soon expect trucked water start community along brunswick ave berkshire court waiting,Neutral
124,1554126601683599360,@NWCjam It a mother fucking holiday with a new born and toddlers and I paid my mother fucking bill and I still don't have any water to keep my kids and I clean the fuck I paid for then in this fucking heat wave 😤  I need fucking water or my fucking money back,Vanilladripp04,vanilladripp04,2022-08-01T15:27:10.000Z,Mon Aug 01 15:27:10 +0000 2022,1,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,@NWCjam It a mother fucking holiday with a new born and toddlers and I paid my mother fucking bill and I still don't have any water to keep my kids and I clean the fuck I paid for then in this fucking heat wave 😤  I need fucking water or my fucking money back,nwcjam mother fucking holiday new born toddler paid mother fucking bill still water keep kid clean fuck paid fucking heat wave need fucking water fucking money back,Positive
125,1554120401558667264,"So the most ideal time to cut off water for multiple days, ain’t when people are busy and at work but when they’re at home and on holidays.. gotcha @NWCjam",Seanadσ,Don_Seanado,2022-08-01T15:02:32.000Z,Mon Aug 01 15:02:32 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,0,1,,,,,"So the most ideal time to cut off water for multiple days, ain’t when people are busy and at work but when they’re at home and on holidays.. gotcha @NWCjam",ideal time cut water multiple day people busy work home holiday gotcha nwcjam,Positive
126,1554116562004721664,"RT @NWCjam : Happy Emancipation Day Jamaica! On this day, slavery was finally abolished throughout the British Empire by the Slavery Abolition Act 1833, which came into effect on August 1st 1834. https://t.co/ee3Ym2MmYJ",The Highlighted One,jenB_ja,2022-08-01T14:47:17.000Z,Mon Aug 01 14:47:17 +0000 2022,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1554112660467220480/pu/vid/720x720/NQ4L38A5a8458Rt-.mp4?tag=12,,,"RT @NWCjam : Happy Emancipation Day Jamaica! On this day, slavery was finally abolished throughout the British Empire by the Slavery Abolition Act 1833, which came into effect on August 1st 1834. https://t.co/ee3Ym2MmYJ",rt nwcjam happy emancipation day jamaica day slavery finally abolished throughout british empire slavery abolition act came effect august st http co ee ym mmyj,Negative
